,MS_SubClass,MS_Zoning,Neighborhood,Overall_Qual,Mas_Vnr_Area,Exter_Qual,Foundation,Bsmt_Qual,Bsmt_Exposure,Total_Bsmt_SF,Heating_QC,Central_Air,Electrical,Gr_Liv_Area,Full_Bath,Kitchen_Qual,TotRms_AbvGrd,Fireplaces,Fireplace_Qu,Garage_Type,Garage_Finish,Garage_Cars,Paved_Drive,Wood_Deck_SF,Open_Porch_SF,Sale_Type,Sale_Condition,Age_of_Property,Sale_Price,PID
1444,2,5,5,1,0,3,1,2,0,938,4,1,4,938,1,4,5,0,3,4,3,1,2,145,0,9,4,35,130250,907200110
1445,10,5,5,1,220,2,1,2,0,985,4,1,4,985,2,4,6,0,3,0,3,1,2,210,0,9,4,33,149900,907201060
1446,2,5,5,1,180,3,1,2,2,864,0,1,4,1174,1,4,5,0,3,0,3,2,2,211,0,9,4,32,158000,907202010
1447,10,5,5,0,0,3,1,2,1,940,4,1,4,1026,1,4,5,0,3,4,3,2,2,0,0,9,4,32,147000,907202160
1448,2,5,5,1,176,3,1,5,0,1076,4,1,4,1076,1,4,5,1,1,4,3,2,2,0,0,9,0,35,143195,907202190
1450,2,5,5,1,0,3,1,2,3,924,4,1,4,924,1,4,5,0,3,4,3,1,2,0,0,9,4,35,110000,907203090
1452,2,5,5,1,0,3,1,5,0,780,0,1,4,858,1,4,4,0,3,4,3,1,2,196,0,9,4,38,124900,907227300
1453,2,5,5,8,281,2,2,2,3,1777,0,1,4,1795,2,2,7,1,2,0,2,2,2,171,159,9,4,8,230000,907250020
1454,13,5,5,8,0,2,2,2,3,1128,0,1,4,2031,2,2,7,1,2,0,2,2,2,0,211,9,4,8,237000,907251090
1455,13,5,5,5,0,2,2,2,3,992,0,1,4,1865,2,2,7,1,5,0,2,3,2,0,184,9,4,10,235000,907253060
1456,13,5,5,5,227,2,2,2,3,1257,0,1,4,2161,2,2,8,1,5,0,2,2,2,0,84,9,4,9,230500,907253110
1458,13,5,5,5,202,2,2,2,0,1153,0,1,4,2031,2,2,8,1,5,0,0,2,2,192,84,9,4,12,222500,907254090
1459,13,5,5,8,396,2,2,2,3,1055,0,1,4,2263,2,2,7,1,5,2,0,2,2,0,45,9,4,9,287000,907255020
1461,2,5,5,8,240,2,2,0,1,1778,0,1,4,1786,2,2,6,1,2,0,2,3,2,182,35,9,4,8,300000,907255060
1462,13,5,5,8,0,2,2,2,2,1128,0,1,4,2290,2,2,9,1,2,0,3,2,2,0,0,9,4,8,255900,907260010
1463,13,5,5,5,252,2,2,2,3,884,0,1,4,1768,2,2,8,0,3,0,2,2,2,0,63,9,4,7,224900,907262030
1465,13,5,5,5,0,2,2,2,3,798,0,1,4,1640,2,2,6,0,3,0,2,2,2,0,45,9,4,7,183000,907262070
1466,13,5,5,8,192,2,2,2,0,850,0,1,4,1764,2,2,7,1,5,0,3,2,2,120,29,9,4,11,207000,907265100
1468,3,6,5,0,170,2,2,2,0,848,0,1,4,858,1,2,3,0,3,0,0,2,2,140,0,9,4,7,136500,907290150
1469,3,6,5,0,205,2,2,2,2,848,0,1,4,858,1,2,3,0,3,0,2,2,2,140,0,9,4,6,145000,907290250
1470,2,5,5,0,215,3,2,2,1,1478,0,1,4,1493,2,2,7,1,5,0,0,2,2,140,39,9,4,13,208900,907295020
1472,2,5,5,5,113,2,2,2,0,1536,0,1,4,1536,2,2,7,0,3,0,2,2,2,192,74,9,4,8,214000,907405020
1473,13,5,5,5,196,2,2,2,3,856,0,1,4,1710,2,2,8,0,3,0,2,2,2,0,61,9,4,7,208500,907405140
1474,2,5,5,5,50,2,2,2,2,1445,0,1,4,1445,2,2,6,0,3,0,3,2,2,0,35,9,4,6,186500,907412040
1476,13,5,5,5,0,2,2,2,3,770,0,1,4,1582,2,2,6,0,3,0,2,2,2,0,45,9,4,6,185900,907412080
1477,2,5,5,8,0,2,2,0,0,1234,0,1,4,1234,2,2,7,0,3,0,2,2,2,0,30,9,4,3,179900,907412090
1479,2,5,5,5,0,2,2,2,0,1351,0,1,4,1361,2,2,6,0,3,0,2,2,2,0,50,9,4,3,193000,907418040
1480,13,5,5,5,0,2,2,2,0,728,0,1,4,1456,2,2,7,1,2,0,0,2,2,36,18,9,4,5,189000,907420080
1482,3,6,5,0,147,2,2,2,1,848,0,1,4,858,1,2,3,1,5,0,2,2,2,149,0,9,4,6,141000,907425015
1483,3,6,5,0,205,2,2,2,0,848,0,1,4,858,1,2,3,1,2,0,2,2,2,149,0,9,4,6,149000,907425030
1484,3,6,5,0,169,2,2,2,1,848,0,1,4,858,1,2,4,1,2,0,0,2,2,140,0,3,4,6,144500,907425035
1485,1,5,7,1,0,3,1,1,3,796,2,1,0,858,1,4,4,0,3,6,1,0,1,328,0,9,4,100,88000,908102030
1486,0,5,7,1,0,3,1,5,3,1272,2,1,4,2200,2,4,9,0,3,6,1,0,0,0,70,9,4,110,145900,908102040
1487,2,5,7,1,0,3,1,5,3,1092,4,1,4,1092,1,4,6,0,3,0,3,1,2,259,0,0,0,44,123000,908102140
1490,2,5,7,0,84,3,1,5,3,1127,4,1,4,1127,1,4,6,1,4,4,3,2,2,0,0,9,4,34,135000,908103280
1491,1,5,7,1,0,3,1,5,3,996,0,1,4,996,1,4,6,1,2,6,1,0,2,144,0,9,4,70,108000,908127120
1492,9,5,7,2,0,3,1,2,0,1138,4,1,4,1181,2,4,6,0,3,4,2,2,2,0,0,9,4,38,137500,908128050
1493,13,5,7,5,92,2,2,2,3,746,0,1,4,1656,2,2,7,1,2,2,0,2,2,178,128,9,4,7,165400,908128110
1495,13,5,7,0,0,3,1,5,0,684,4,1,4,1398,1,4,6,1,5,0,0,2,2,0,0,9,4,34,160500,908152110
1498,13,5,7,7,796,0,2,0,1,6110,0,1,4,2486,2,0,12,3,2,0,0,2,2,214,292,6,5,2,160000,908154235
1500,0,5,7,2,0,3,2,3,4,0,4,0,2,1152,2,1,6,0,3,6,1,0,0,0,0,9,1,55,88000,908201100
1502,0,5,7,2,270,3,1,5,3,1440,4,0,1,1440,2,1,8,0,3,6,1,0,2,0,0,9,4,55,118000,908201120
1503,0,5,7,2,58,3,3,3,4,0,4,0,1,1152,2,4,6,0,3,6,1,0,0,0,0,9,4,55,88000,908204160
1504,11,5,7,2,0,3,1,5,0,784,4,0,2,858,1,4,4,0,3,6,1,0,2,112,0,9,4,55,91900,908225170
1505,5,5,7,1,0,3,2,5,3,585,2,1,1,1053,1,0,5,0,3,6,1,0,0,42,0,9,3,72,120000,908226120
1507,2,5,7,2,115,3,1,2,3,911,4,1,4,930,1,4,5,0,3,0,2,1,2,134,0,9,4,57,99000,908250090
1509,5,5,7,2,0,3,2,5,3,941,0,1,4,1470,2,4,7,0,3,4,3,1,2,0,0,9,4,56,135000,908275180
1510,5,5,7,1,0,3,2,5,3,816,4,1,4,1393,1,4,8,0,3,0,3,1,2,121,0,9,4,55,135500,908275280
1512,1,5,7,2,0,3,2,5,3,949,4,1,4,1292,1,2,6,0,3,4,3,1,0,0,0,9,4,87,108000,909100150
1514,1,5,7,4,0,3,0,5,3,864,4,0,1,864,1,4,5,0,3,6,1,0,0,0,0,9,4,96,88000,909101060
1517,15,5,24,1,0,3,2,5,3,720,0,1,4,2192,2,2,8,1,2,4,3,1,2,262,24,9,4,71,179500,909175050
1518,5,5,24,0,0,3,2,5,3,1181,1,1,4,1694,2,4,7,1,2,4,3,2,2,342,0,9,4,85,136500,909175100
1519,1,5,24,5,174,3,0,5,3,1228,0,1,4,1424,2,4,7,1,2,0,3,1,2,0,0,9,4,89,168000,909177120
1520,12,4,24,1,0,3,2,5,0,940,4,0,0,1964,1,4,7,0,3,6,1,0,0,0,192,9,0,99,130000,909201110
1521,12,5,24,1,0,3,0,5,3,612,0,1,4,2486,3,4,8,0,3,2,2,2,2,183,0,9,4,89,189000,909250040
1522,0,5,24,0,0,3,0,5,3,960,0,1,4,1920,2,4,10,2,2,4,3,2,2,248,0,9,0,80,161900,909250230
1524,12,5,6,0,0,3,0,0,3,588,1,1,4,2486,2,4,11,1,2,4,0,2,2,431,0,9,4,88,191000,909251090
1525,12,5,6,0,0,3,0,2,3,840,0,1,4,1680,2,4,8,0,3,0,3,1,2,0,0,9,4,95,177000,909252110
1527,1,5,24,0,0,3,0,2,2,768,4,0,4,858,1,4,4,0,3,4,3,1,2,0,141,9,4,80,91000,909253190
1528,12,5,6,8,0,2,2,1,3,798,0,1,4,1512,2,2,7,1,2,4,3,1,1,85,16,9,4,85,231000,909254050
1532,12,5,6,0,0,3,1,5,3,715,1,1,0,1660,1,4,6,1,2,4,3,1,2,0,0,9,4,76,188700,909276170
1533,5,5,6,1,0,3,1,5,3,942,0,1,4,1938,2,2,7,1,2,4,3,1,2,0,40,9,4,73,198000,909277040
1534,5,5,6,1,0,3,0,5,3,884,4,1,1,1374,1,4,6,0,3,4,3,1,2,64,0,9,4,72,110000,909277070
1535,2,5,6,0,88,3,2,5,3,1091,1,0,0,1091,1,4,5,1,5,0,0,1,2,66,105,9,4,59,104000,909281030
1536,12,5,6,8,40,3,2,5,3,608,4,1,4,1873,1,4,9,2,2,4,0,2,2,0,0,9,2,75,257076,909281110
1537,5,5,6,8,632,3,1,5,2,728,0,1,4,2486,3,2,11,2,2,2,3,3,2,314,12,9,4,75,339750,909282030
1538,5,5,6,5,312,2,1,5,3,798,0,1,4,1954,1,2,8,2,5,0,3,2,2,0,119,9,4,71,311500,909425010
1540,2,5,6,1,0,3,2,5,3,1898,0,1,0,1898,2,4,7,2,5,0,3,2,2,0,51,9,4,54,236500,909428170
1543,14,6,1,0,0,3,1,2,3,716,4,1,4,1556,2,4,6,1,5,0,0,2,2,161,0,0,4,30,151000,909451150
1544,1,6,11,0,0,3,0,5,3,894,4,1,4,919,1,4,5,0,3,4,3,1,1,0,0,9,4,84,126000,910200080
1545,5,6,11,0,0,3,1,1,3,720,2,1,4,1090,1,4,5,0,3,4,3,1,2,0,0,9,4,70,120000,910201130
1548,1,6,11,1,0,3,1,5,3,740,0,1,4,858,1,4,4,1,2,4,0,1,2,0,25,9,4,70,120500,910203020
1550,10,6,11,1,0,1,1,2,2,624,0,1,4,1656,1,4,7,1,4,0,3,1,2,0,180,9,4,43,126000,910205010
1551,1,6,11,1,0,3,0,5,3,520,4,1,0,912,1,4,5,0,3,4,2,1,2,0,90,9,4,80,99500,910206110
1552,5,6,11,1,162,3,1,5,3,1151,2,1,0,1955,2,4,7,0,3,0,0,1,2,0,0,9,4,52,165500,910226040
1555,12,1,11,2,0,3,0,5,3,649,4,0,4,1317,1,4,6,0,3,4,3,1,0,0,54,9,4,90,88000,911102170
1556,5,1,11,2,0,3,2,4,3,356,4,0,0,1049,1,4,5,0,3,4,3,1,0,0,0,9,4,100,88000,911102180
1557,1,1,11,4,0,1,1,5,3,894,4,1,4,894,1,4,6,0,3,4,2,3,2,0,20,3,4,75,88000,911226010
1558,12,1,11,2,0,3,4,1,2,592,0,1,4,864,1,1,5,0,3,4,3,1,0,0,30,9,4,90,88000,911226030
1559,3,6,6,8,186,0,2,0,1,1600,0,1,4,1652,2,2,5,1,2,0,0,2,2,162,53,6,5,2,339750,911370410
1561,3,6,6,5,174,2,2,0,1,1594,0,1,4,1646,2,0,5,1,2,0,0,2,2,128,53,9,4,6,250000,911370520
1562,3,6,6,8,174,2,2,0,1,1594,0,1,4,1646,2,2,5,1,2,0,0,2,2,128,53,9,4,6,275000,911370540
1563,2,5,14,5,668,2,2,0,2,1840,0,1,4,2032,3,2,7,0,3,0,0,3,2,0,46,9,4,14,300000,914453045
1565,13,5,14,5,0,3,2,2,2,910,0,1,4,1820,2,2,8,1,5,0,3,3,2,318,32,9,4,14,213000,914467050
1567,2,5,14,0,0,3,1,5,3,1196,4,1,4,1279,2,4,6,2,1,4,3,2,2,238,83,9,4,33,171500,914476010
1569,2,5,14,2,0,3,2,2,3,1680,2,1,4,1689,2,4,6,1,5,0,3,2,2,428,120,9,4,19,228500,914476450
1570,11,5,26,1,0,3,1,5,1,1499,0,1,4,1786,2,4,7,2,2,0,0,2,2,670,0,9,4,45,228950,916125425
1572,2,5,26,8,0,2,1,2,0,1565,4,1,4,2486,2,2,10,1,2,0,0,2,2,0,72,0,0,34,287000,916325080
1573,2,5,26,8,258,2,2,0,1,1518,0,1,4,1537,2,2,8,0,3,0,0,3,2,0,26,9,4,4,294000,916380060
1575,13,5,26,8,0,2,2,2,0,920,0,1,4,1780,2,2,6,1,2,0,0,2,2,0,192,6,5,3,264966,916384100
1576,10,5,26,1,0,3,2,2,3,352,2,1,4,1442,2,4,6,0,3,2,0,2,2,100,0,9,4,4,172500,916386040
1577,10,5,26,1,0,3,2,2,3,384,2,1,5,1394,2,2,7,0,3,2,0,2,2,100,0,9,4,4,167500,916386080
1578,13,5,26,5,60,2,2,2,0,796,0,1,4,1612,2,2,6,0,3,0,0,3,2,0,64,6,5,2,218689,916386180
1579,2,5,26,0,128,3,1,2,3,1495,0,1,4,1495,2,4,8,1,5,0,3,2,2,252,0,9,4,21,150000,916402015
1581,2,5,26,0,228,2,1,2,0,1256,0,1,4,1256,2,2,6,1,1,0,3,2,2,282,0,9,4,24,180000,916402215
1582,10,5,26,0,219,2,1,2,0,1461,0,1,4,1509,2,2,5,1,1,0,2,2,2,224,0,9,0,22,175000,916403230
1583,2,5,26,8,206,2,2,0,0,1432,0,1,4,1440,2,2,7,1,5,0,0,2,2,185,95,9,4,7,232500,916455120
1585,13,5,26,8,226,2,2,2,1,1482,0,1,4,2262,2,2,10,2,2,0,0,3,2,168,0,9,4,7,305000,916477020
1586,2,5,26,8,0,2,2,2,0,1884,0,1,4,1728,2,2,7,1,2,0,0,2,2,0,276,9,4,3,298751,921126030
1588,0,6,14,5,200,3,2,2,1,1344,0,1,4,1344,2,4,8,0,3,0,0,4,2,0,0,9,2,13,209200,923202005
1589,0,6,14,5,200,3,2,2,1,1344,0,1,4,1344,2,4,8,0,3,0,0,4,2,0,0,9,2,13,206300,923202015
1590,2,5,14,1,0,3,2,2,3,1092,0,1,4,1092,1,4,5,0,3,6,1,0,2,0,52,9,0,3,146000,923202137
1591,3,6,14,0,197,3,2,0,3,1189,0,1,4,1189,2,4,4,0,3,0,2,2,2,0,122,9,4,13,160500,923203140
1592,9,5,14,2,98,3,1,2,0,1200,2,1,4,1200,1,4,6,0,3,5,0,3,2,0,119,3,4,46,173000,923204040
1593,3,6,13,1,0,3,2,2,3,1040,2,1,4,1040,1,4,6,0,3,0,3,2,2,0,100,9,4,35,124000,923225080
1595,14,6,13,1,0,3,2,2,3,550,4,1,4,1475,2,4,6,1,5,0,3,1,2,92,26,9,4,34,129500,923225200
1596,8,6,13,2,0,3,1,2,0,526,2,1,4,988,1,4,5,0,3,2,2,1,2,120,101,9,4,37,105000,923225310
1597,8,6,13,2,0,3,1,2,1,462,4,1,4,988,1,4,4,1,4,2,2,1,2,0,101,9,4,37,94900,923225370
1600,8,6,13,2,0,3,1,2,0,630,2,1,4,858,1,4,3,0,3,6,1,0,2,88,0,9,4,38,88000,923228420
1601,2,5,14,1,0,3,1,5,3,988,0,1,0,988,1,4,4,0,3,0,2,2,0,0,0,9,4,56,113000,923250210
1602,2,5,14,1,0,3,1,5,3,816,0,1,4,858,1,4,4,0,3,0,3,1,2,315,0,9,4,27,128500,923252100
1604,2,5,14,1,0,2,1,5,3,816,0,1,4,858,1,2,5,1,0,0,3,1,2,0,0,9,4,28,130500,923277030
1605,2,5,14,1,0,3,2,5,3,816,0,1,4,858,1,4,4,0,3,4,0,2,2,0,0,9,4,28,138000,923277040
1606,2,5,14,1,0,3,1,5,3,845,2,1,4,858,1,2,6,0,3,0,3,1,2,0,0,9,4,28,134500,923277080
1607,5,5,14,0,0,3,1,2,2,983,0,1,4,1750,2,4,7,0,3,0,3,1,2,245,0,9,4,70,160000,923400040
1609,13,5,14,1,232,3,1,5,0,784,0,1,4,1968,2,4,7,1,4,0,2,2,2,305,189,9,4,41,172000,924100020
1610,12,3,11,1,0,3,0,5,3,686,0,1,4,1836,2,4,7,0,3,4,3,1,0,0,0,9,4,110,103000,1007100110
1612,2,5,15,5,0,3,1,5,1,1277,4,1,4,1277,1,4,5,1,4,0,3,2,2,0,0,9,4,40,167000,526352090
1613,2,5,15,5,1115,3,1,2,1,2223,0,1,4,2223,2,4,8,2,2,0,0,2,2,300,0,9,4,37,244000,526355170
1615,13,5,8,5,0,2,2,2,1,847,0,1,4,1733,2,2,7,1,2,2,0,2,2,100,48,9,3,7,225000,527105140
1617,13,5,8,0,0,3,2,2,0,794,2,1,4,1470,2,4,6,0,3,0,0,2,2,0,75,9,4,13,177000,527110080
1620,3,5,25,8,0,2,2,2,0,1494,0,1,4,1652,2,0,6,0,3,0,2,2,2,96,48,9,4,10,251000,527126030
1621,10,5,8,0,32,3,2,2,3,392,2,1,4,1694,2,4,7,1,5,2,0,2,2,256,64,9,4,16,160000,527158090
1623,13,5,8,5,0,2,2,2,3,691,2,1,4,1553,2,2,6,0,3,0,0,2,2,0,44,9,4,14,178750,527162080
1624,2,5,8,5,38,3,2,2,3,1237,2,1,4,1253,2,4,6,1,5,0,0,2,2,220,21,9,4,15,176000,527162090
1625,13,5,8,0,0,3,2,2,3,938,0,1,4,2299,3,4,7,1,5,0,0,2,2,188,30,9,4,11,204000,527162140
1626,2,5,8,5,52,3,2,2,3,1168,2,1,4,1187,2,2,6,0,3,0,2,2,2,0,21,9,4,18,160000,527163080
1628,10,5,8,5,170,3,2,2,3,384,2,1,4,1482,2,2,7,1,5,0,0,2,2,100,25,9,4,18,163900,527165100
1629,13,5,8,0,0,3,2,2,3,903,2,1,4,1642,2,4,7,1,5,0,2,2,2,290,84,9,4,17,168000,527165170
1630,2,5,8,0,138,3,1,5,0,1302,1,1,4,1128,1,4,6,1,5,0,3,2,1,0,108,9,2,46,154204,527175130
1631,3,5,25,8,0,2,1,2,3,1074,0,1,4,1088,1,2,5,0,3,0,2,2,2,0,74,9,4,24,170000,527182040
1632,14,5,25,5,0,2,1,2,2,1190,2,1,4,2090,2,2,6,1,5,0,0,2,2,219,0,9,4,26,207500,527182170
1633,3,5,25,8,0,2,1,2,1,1166,2,1,4,1179,2,4,5,0,3,0,2,2,2,0,108,9,4,22,182000,527184020
1634,3,5,25,8,0,2,2,2,1,1312,2,1,4,1321,1,2,4,1,5,0,2,2,2,0,64,9,4,20,212000,527184110
1635,2,5,25,3,200,2,2,0,1,1922,0,1,4,1922,2,2,8,1,2,0,0,3,2,178,51,9,4,5,339750,527210060
1638,11,5,8,1,0,3,1,2,1,1100,4,1,4,1424,1,4,7,0,3,5,3,3,0,144,0,9,4,41,155000,527226040
1641,2,5,25,8,945,2,2,0,1,2220,0,1,4,2234,1,2,7,1,2,0,2,2,2,390,80,9,4,4,339750,527256030
1642,2,5,25,7,250,0,2,0,1,1742,0,1,4,2042,2,0,8,1,2,0,0,3,2,240,52,6,5,4,339750,527256040
1643,2,5,19,0,310,2,1,2,3,1440,0,1,4,1440,2,2,7,1,5,0,0,2,2,0,0,9,4,29,182900,527301080
1644,2,5,19,0,0,3,1,2,3,1284,4,1,4,1284,2,4,5,0,3,0,3,2,2,0,0,0,0,26,174000,527301280
1646,13,5,19,5,306,2,1,2,3,725,0,1,4,1479,2,2,6,1,5,0,2,2,2,167,72,9,4,29,176000,527302060
1647,2,5,19,5,67,3,1,2,3,1529,4,1,4,1664,2,2,7,1,5,0,0,2,2,0,0,9,4,32,213000,527302090
1648,13,5,19,5,549,3,1,2,3,780,4,1,4,1930,2,2,9,1,5,0,0,2,2,192,72,9,4,31,192000,527325090
1651,10,5,19,0,233,3,1,2,0,1032,4,1,4,1032,2,4,6,1,5,0,3,2,2,0,0,9,4,32,148000,527328020
1652,2,5,19,0,98,3,1,2,3,1153,4,1,4,1177,2,2,6,0,3,0,0,2,2,204,103,9,4,26,151500,527328050
1655,13,5,19,1,263,3,1,5,3,780,0,1,4,1620,2,4,7,0,3,0,0,2,2,208,0,9,4,41,152000,527356050
1658,13,5,19,0,365,2,1,5,3,702,2,1,4,1743,1,4,7,1,2,0,3,2,2,224,0,9,4,42,175000,527359010
1659,13,5,19,5,233,3,1,2,3,793,4,1,4,1935,2,4,7,1,5,0,2,2,2,0,113,9,4,34,197900,527359080
1660,10,5,19,5,130,3,1,2,1,1228,4,1,4,1324,2,2,5,1,1,0,0,2,2,407,36,9,4,34,174000,527359160
1661,13,5,19,0,0,3,1,5,3,1084,4,1,4,1877,2,4,8,1,5,0,3,2,2,0,96,9,4,36,178900,527377110
1662,10,5,15,1,82,3,1,5,0,372,4,1,4,1109,1,4,5,0,3,2,3,1,2,35,0,9,4,39,139000,527402090
1663,2,5,15,0,0,3,1,5,3,981,4,1,4,981,1,4,5,0,3,4,3,2,2,0,312,9,4,39,143250,527402150
1664,13,5,15,5,138,3,1,5,3,725,2,1,4,1479,1,2,7,0,3,0,0,2,2,0,32,9,4,38,184000,527402240
1666,2,5,15,1,32,3,1,5,3,914,0,1,4,914,1,0,5,0,3,0,2,1,2,120,0,9,4,40,133000,527404050
1667,2,5,15,1,0,3,1,5,3,950,4,1,4,950,1,4,5,0,3,4,3,1,2,0,0,9,4,39,119500,527404100
1669,2,5,15,2,0,3,1,5,3,858,4,1,4,858,1,4,4,0,3,4,3,1,2,0,0,9,4,39,110000,527404150
1670,2,5,15,2,0,3,0,5,3,914,0,1,4,914,1,4,4,0,3,1,3,1,2,140,0,9,4,49,128000,527425025
1671,2,5,15,2,0,3,2,5,3,864,4,1,4,864,1,4,5,0,3,4,3,2,2,0,0,9,4,39,120500,527425140
1672,3,4,15,5,182,3,2,2,0,723,0,1,4,858,1,4,4,0,3,0,0,1,2,120,40,9,4,12,133000,527427090
1673,3,4,15,0,0,2,2,2,2,1337,0,1,4,1337,2,2,5,1,5,0,0,2,2,136,68,9,4,9,155000,527427160
1674,3,4,15,0,0,2,2,2,3,1405,0,1,4,1337,2,2,5,1,5,0,0,2,2,0,68,9,4,13,177000,527427200
1676,14,6,2,0,285,3,1,5,3,672,4,1,4,1218,1,4,7,0,3,4,3,1,2,144,28,9,4,37,113000,527450150
1677,14,6,2,0,265,3,1,5,3,672,0,1,4,1218,1,0,7,0,3,4,3,1,2,0,28,9,4,37,113700,527450220
1678,14,6,2,1,304,3,1,5,3,630,4,1,4,1302,2,4,6,0,3,4,3,2,2,0,0,9,4,40,106000,527451020
1679,14,6,2,1,376,3,1,5,3,765,0,1,4,1365,1,4,6,0,3,4,3,2,2,240,36,9,4,39,122500,527451170
1680,3,5,16,0,0,3,1,2,3,1078,4,1,4,958,2,4,5,1,5,0,2,2,2,0,205,9,4,34,128000,527452100
1685,2,5,18,3,452,0,2,0,0,1822,0,1,4,1828,2,2,9,1,2,0,3,3,2,0,108,6,5,3,314813,528102090
1688,2,5,18,8,328,2,2,0,3,1734,0,1,4,1734,2,0,7,1,2,0,2,3,2,0,0,6,5,3,318000,528102130
1689,2,5,18,8,0,2,2,2,1,2108,0,1,4,2122,2,2,7,1,0,0,0,3,2,130,142,6,5,3,339750,528104010
1690,2,5,18,3,315,0,2,0,1,2121,0,1,4,2121,2,0,8,1,0,0,0,3,2,124,98,6,5,4,339750,528106040
1691,13,5,18,3,456,0,2,0,1,1934,0,1,4,2486,2,0,8,1,2,0,2,3,2,268,58,6,5,3,339750,528106050
1692,13,5,18,8,190,2,2,0,3,1108,0,1,4,2486,2,0,11,1,2,2,0,3,2,120,39,6,5,4,338931,528106060
1693,2,5,18,7,400,0,2,0,1,1994,0,1,4,2046,2,0,7,2,2,0,0,3,2,188,65,9,4,5,339750,528106110
1694,13,5,18,5,350,2,2,0,3,1063,0,1,4,2172,2,2,9,1,2,0,2,3,2,192,62,6,5,4,280000,528108160
1695,2,5,18,3,456,0,2,0,1,2552,0,1,4,2486,2,0,8,2,0,0,0,3,2,130,28,6,5,3,339750,528110040
1696,2,5,18,8,375,2,2,2,0,1935,2,1,4,1973,2,2,9,1,2,0,0,3,2,315,45,6,5,4,339750,528110070
1697,13,5,18,3,772,0,2,2,0,2153,0,1,4,2486,2,0,9,1,2,2,0,3,2,414,84,9,4,4,339750,528110100
1699,2,5,18,8,304,2,2,0,1,1976,0,1,4,1976,2,2,7,1,0,0,2,3,2,250,63,6,5,4,339750,528114050
1700,13,5,18,3,365,2,2,0,1,1704,0,1,4,2486,2,0,9,1,0,2,0,3,2,282,55,9,4,5,339750,528118040
1703,13,5,18,8,344,2,2,0,0,1143,0,1,4,2473,2,2,9,1,2,2,2,3,2,192,151,9,4,6,317000,528120150
1704,13,5,18,8,120,0,2,0,1,918,0,1,4,2100,2,0,8,2,2,2,0,3,2,172,104,6,5,3,319500,528142050
1705,13,5,18,8,300,2,2,0,3,1582,0,1,4,2161,1,0,8,1,2,0,0,3,2,178,120,6,5,3,325624,528144050
1706,2,5,18,3,510,0,2,0,1,1802,0,1,4,1802,2,0,7,1,2,0,0,3,2,158,105,9,4,4,339750,528150040
1707,13,5,18,8,502,2,2,2,0,1706,0,1,4,2486,2,0,11,1,0,2,2,3,2,194,50,9,4,6,339750,528150110
1709,13,5,18,8,280,2,2,0,2,1317,0,1,4,2385,2,2,7,1,2,0,0,3,2,192,228,9,4,7,339750,528166150
1710,13,5,18,8,340,2,2,2,3,1181,0,1,4,2374,2,0,10,1,2,2,0,3,2,104,100,9,4,7,285000,528168040
1711,13,5,18,8,246,2,2,0,0,895,0,1,4,1818,2,0,8,1,2,0,0,3,2,196,104,6,5,3,281500,528172030
1713,2,5,18,8,210,2,2,2,3,1721,0,1,4,1721,2,2,7,0,3,0,2,2,2,168,27,9,4,5,232698,528172070
1714,13,5,18,8,0,2,2,2,3,1298,0,1,4,1828,2,2,7,0,3,2,2,3,2,0,40,6,5,4,250000,528172075
1715,3,5,18,0,256,2,2,2,0,1362,0,1,4,1362,2,2,6,1,2,0,2,2,2,192,28,9,4,5,194700,528174010
1720,3,5,18,8,108,2,2,2,2,1554,0,1,4,1554,2,2,6,1,2,0,2,2,2,156,73,1,4,4,209500,528181070
1721,3,5,18,8,178,2,2,2,2,1370,0,1,4,1370,2,2,6,1,2,0,2,2,2,120,49,9,4,4,202500,528181080
1722,3,5,18,3,394,0,2,0,3,1577,0,1,4,1577,2,0,6,1,2,0,2,2,2,203,39,9,4,5,280000,528186050
1723,3,5,18,3,246,0,2,0,3,1561,0,1,4,1561,2,0,6,1,2,0,0,2,2,203,47,9,4,5,277500,528186090
1724,3,5,18,3,362,0,2,0,3,1869,0,1,4,1869,2,0,6,1,2,0,2,2,2,210,54,6,5,3,318061,528186120
1725,3,5,18,8,176,2,2,2,3,1324,0,1,4,1324,2,2,6,1,2,0,0,2,2,0,38,6,5,4,221370,528186190
1726,3,5,18,5,235,2,2,2,3,1405,0,1,4,1405,2,2,6,1,2,0,2,2,2,136,36,9,4,7,200000,528188160
1727,13,5,8,0,0,2,1,2,3,768,0,1,4,1496,3,2,7,0,3,0,3,2,2,100,0,6,5,3,181755,528218010
1728,13,5,8,0,0,2,2,2,3,768,0,1,4,1536,2,2,6,1,2,0,0,2,2,100,38,9,4,5,176000,528218020
1729,13,5,8,0,0,2,2,2,3,783,0,1,4,1484,2,2,8,1,2,0,0,2,2,0,72,6,5,5,178900,528218050
1730,13,5,8,5,44,3,2,2,3,608,0,1,4,1458,2,2,6,0,3,2,0,2,2,100,33,6,5,4,168165,528218100
1731,13,5,8,0,0,2,2,2,3,738,0,1,4,1495,2,2,7,1,2,0,2,2,2,100,30,6,5,4,171925,528221030
1732,13,5,8,0,0,2,2,2,3,698,0,1,4,1746,2,2,6,1,2,2,3,3,2,0,34,6,5,4,198444,528221040
1733,2,5,8,0,0,3,2,2,0,1326,0,1,4,1326,2,2,6,0,3,0,0,2,2,120,23,9,4,5,203000,528221050
