,MS_SubClass,MS_Zoning,Neighborhood,Overall_Qual,Mas_Vnr_Area,Exter_Qual,Foundation,Bsmt_Qual,Bsmt_Exposure,Total_Bsmt_SF,Heating_QC,Central_Air,Electrical,Gr_Liv_Area,Full_Bath,Kitchen_Qual,TotRms_AbvGrd,Fireplaces,Fireplace_Qu,Garage_Type,Garage_Finish,Garage_Cars,Paved_Drive,Wood_Deck_SF,Open_Porch_SF,Sale_Type,Sale_Condition,Age_of_Property,Sale_Price,PID
1477,2,5,5,8,0,2,2,0,0,1234,0,1,4,1234,2,2,7,0,3,0,2,2,2,0,30,9,4,3,179900,907412090
1479,2,5,5,5,0,2,2,2,0,1351,0,1,4,1361,2,2,6,0,3,0,2,2,2,0,50,9,4,3,193000,907418040
1480,13,5,5,5,0,2,2,2,0,728,0,1,4,1456,2,2,7,1,2,0,0,2,2,36,18,9,4,5,189000,907420080
1482,3,6,5,0,147,2,2,2,1,848,0,1,4,848,1,2,3,1,5,0,2,2,2,149,0,9,4,6,141000,907425015
1483,3,6,5,0,205,2,2,2,0,848,0,1,4,848,1,2,3,1,2,0,2,2,2,149,0,9,4,6,149000,907425030
1485,1,5,7,1,0,3,1,1,3,796,2,1,0,848,1,4,4,0,3,6,1,0,1,328,0,9,4,100,85000,908102030
1486,0,5,7,1,0,3,1,5,3,1272,2,1,4,2200,2,4,9,0,3,6,1,0,0,0,70,9,4,110,145900,908102040
1488,2,5,7,1,0,2,1,5,3,1256,2,1,4,1256,1,4,6,0,3,0,0,1,2,736,68,9,4,45,147500,908102260
1489,9,5,7,1,222,3,1,2,1,456,0,1,4,1033,1,4,6,0,3,2,2,2,2,224,0,9,3,34,165000,908103260
1490,2,5,7,0,84,3,1,5,3,1127,4,1,4,1127,1,4,6,1,4,4,3,2,2,0,0,9,4,34,135000,908103280
1493,13,5,7,5,92,2,2,2,3,746,0,1,4,1656,2,2,7,1,2,2,0,2,2,178,128,9,4,7,165400,908128110
1494,10,5,7,0,0,3,1,5,0,1029,4,1,4,1117,1,4,6,1,1,0,2,2,2,292,0,9,4,33,147000,908151040
1495,13,5,7,0,0,3,1,5,0,684,4,1,4,1398,1,4,6,1,5,0,0,2,2,0,0,9,4,34,160500,908152110
1496,2,5,7,2,0,3,2,2,3,1132,0,1,4,1132,1,2,5,0,3,0,0,2,2,252,64,9,4,5,176000,908152270
1497,2,5,7,1,0,3,3,3,4,0,4,1,4,2439,3,0,11,2,2,0,3,2,2,0,372,9,4,51,284700,908154080
1501,0,5,7,2,0,3,2,3,4,0,4,0,4,1152,2,4,6,0,3,6,1,0,0,0,0,9,1,55,85000,908201110
1503,0,5,7,2,58,3,3,3,4,0,4,0,1,1152,2,4,6,0,3,6,1,0,0,0,0,9,4,55,85000,908204160
1504,11,5,7,2,0,3,1,5,0,784,4,0,2,848,1,4,4,0,3,6,1,0,2,112,0,9,4,55,91900,908225170
1505,5,5,7,1,0,3,2,5,3,585,2,1,1,1053,1,0,5,0,3,6,1,0,0,42,0,9,3,72,120000,908226120
1507,2,5,7,2,115,3,1,2,3,911,4,1,4,930,1,4,5,0,3,0,2,1,2,134,0,9,4,57,99000,908250090
1508,5,5,7,1,0,3,1,5,3,768,0,1,4,1200,1,4,6,0,3,4,3,1,2,0,0,9,4,64,130500,908275130
1509,5,5,7,2,0,3,2,5,3,941,0,1,4,1470,2,4,7,0,3,4,3,1,2,0,0,9,4,56,135000,908275180
1510,5,5,7,1,0,3,2,5,3,816,4,1,4,1393,1,4,8,0,3,0,3,1,2,121,0,9,4,55,135500,908275280
1511,10,5,7,2,0,3,1,0,0,416,2,1,0,1204,1,4,6,0,3,1,3,1,2,0,0,9,0,56,100000,908276140
1512,1,5,7,2,0,3,2,5,3,949,4,1,4,1292,1,2,6,0,3,4,3,1,0,0,0,9,4,87,108000,909100150
1514,1,5,7,4,0,3,0,5,3,864,4,0,1,864,1,4,5,0,3,6,1,0,0,0,0,9,4,96,85000,909101060
1515,11,5,24,1,0,3,2,5,3,780,0,0,4,1716,2,1,9,0,3,6,1,0,0,0,184,9,4,98,135900,909101180
1516,12,4,24,0,0,3,0,5,3,672,4,0,4,1482,2,1,7,0,3,4,3,1,1,0,0,9,4,85,140000,909131170
1517,15,5,24,1,0,3,2,5,3,720,0,1,4,2192,2,2,8,1,2,4,3,1,2,262,24,9,4,71,179500,909175050
1518,5,5,24,0,0,3,2,5,3,1181,1,1,4,1694,2,4,7,1,2,4,3,2,2,342,0,9,4,85,136500,909175100
1519,1,5,24,5,174,3,0,5,3,1228,0,1,4,1424,2,4,7,1,2,0,3,1,2,0,0,9,4,89,168000,909177120
1520,12,4,24,1,0,3,2,5,0,940,4,0,0,1964,1,4,7,0,3,6,1,0,0,0,192,9,0,99,130000,909201110
1521,12,5,24,1,0,3,0,5,3,612,0,1,4,2439,3,4,8,0,3,2,2,2,2,183,0,9,4,89,189000,909250040
1523,12,5,6,0,0,3,0,5,3,644,0,1,4,1316,1,4,6,1,2,4,3,1,1,0,0,9,4,84,145000,909251080
1524,12,5,6,0,0,3,0,0,3,588,1,1,4,2439,2,4,11,1,2,4,0,2,2,431,0,9,4,88,191000,909251090
1526,5,5,6,0,0,3,0,2,3,676,0,1,4,1264,1,4,6,0,3,4,3,2,2,424,0,9,4,96,147500,909252220
1527,1,5,24,0,0,3,0,2,2,768,4,0,4,848,1,4,4,0,3,4,3,1,2,0,141,9,4,80,91000,909253190
1528,12,5,6,8,0,2,2,1,3,798,0,1,4,1512,2,2,7,1,2,4,3,1,1,85,16,9,4,85,231000,909254050
1531,12,5,6,5,0,3,0,2,3,776,4,1,4,1502,1,4,6,1,2,0,2,1,1,0,0,9,4,79,149000,909275050
1532,12,5,6,0,0,3,1,5,3,715,1,1,0,1660,1,4,6,1,2,4,3,1,2,0,0,9,4,76,188700,909276170
1533,5,5,6,1,0,3,1,5,3,942,0,1,4,1938,2,2,7,1,2,4,3,1,2,0,40,9,4,73,198000,909277040
1535,2,5,6,0,88,3,2,5,3,1091,1,0,0,1091,1,4,5,1,5,0,0,1,2,66,105,9,4,59,104000,909281030
1536,12,5,6,8,40,3,2,5,3,608,4,1,4,1873,1,4,9,2,2,4,0,2,2,0,0,9,2,75,257076,909281110
1537,5,5,6,8,632,3,1,5,2,728,0,1,4,2439,3,2,11,2,2,2,3,3,2,314,12,9,4,75,334000,909282030
1539,5,5,6,5,0,3,1,5,3,832,0,1,4,2161,2,2,8,2,5,0,0,2,2,0,96,9,4,60,263400,909425085
1540,2,5,6,1,0,3,2,5,3,1898,0,1,0,1898,2,4,7,2,5,0,3,2,2,0,51,9,4,54,236500,909428170
1542,14,6,1,0,0,3,1,2,3,516,4,1,4,1032,1,4,5,1,5,4,3,2,2,213,0,9,4,30,116500,909451020
1543,14,6,1,0,0,3,1,2,3,716,4,1,4,1556,2,4,6,1,5,0,0,2,2,161,0,0,4,30,151000,909451150
1544,1,6,11,0,0,3,0,5,3,894,4,1,4,919,1,4,5,0,3,4,3,1,1,0,0,9,4,84,126000,910200080
1545,5,6,11,0,0,3,1,1,3,720,2,1,4,1090,1,4,5,0,3,4,3,1,2,0,0,9,4,70,120000,910201130
1546,1,6,11,2,0,3,0,5,3,796,1,0,4,848,1,4,5,0,3,6,1,0,0,0,0,9,4,88,85000,910202050
1547,1,6,11,0,0,2,0,5,0,816,0,1,4,848,1,4,5,0,3,4,3,1,2,0,0,9,4,80,120500,910202100
1551,1,6,11,1,0,3,0,5,3,520,4,1,0,912,1,4,5,0,3,4,2,1,2,0,90,9,4,80,99500,910206110
1552,5,6,11,1,162,3,1,5,3,1151,2,1,0,1955,2,4,7,0,3,0,0,1,2,0,0,9,4,52,165500,910226040
1554,12,1,11,2,0,3,4,4,3,173,0,0,4,1361,1,4,6,0,3,4,3,1,2,0,123,9,4,115,89000,911102090
1555,12,1,11,2,0,3,0,5,3,649,4,0,4,1317,1,4,6,0,3,4,3,1,0,0,54,9,4,90,85000,911102170
1556,5,1,11,2,0,3,2,4,3,356,4,0,0,1049,1,4,5,0,3,4,3,1,0,0,0,9,4,100,85000,911102180
1557,1,1,11,4,0,1,1,5,3,894,4,1,4,894,1,4,6,0,3,4,2,3,2,0,20,3,4,75,85000,911226010
1558,12,1,11,2,0,3,4,1,2,592,0,1,4,864,1,1,5,0,3,4,3,1,0,0,30,9,4,90,85000,911226030
1559,3,6,6,8,186,0,2,0,1,1600,0,1,4,1652,2,2,5,1,2,0,0,2,2,162,53,6,5,2,334000,911370410
1562,3,6,6,8,174,2,2,0,1,1594,0,1,4,1646,2,2,5,1,2,0,0,2,2,128,53,9,4,6,275000,911370540
1563,2,5,14,5,668,2,2,0,2,1840,0,1,4,2032,3,2,7,0,3,0,0,3,2,0,46,9,4,14,300000,914453045
1566,10,5,14,0,0,3,1,5,0,1096,4,1,4,1118,1,4,6,1,4,0,0,1,2,203,0,9,4,33,171000,914475020
1567,2,5,14,0,0,3,1,5,3,1196,4,1,4,1279,2,4,6,2,1,4,3,2,2,238,83,9,4,33,171500,914476010
1568,0,5,14,1,0,3,1,3,4,0,4,1,4,1872,2,4,8,0,3,0,3,2,2,0,0,9,0,34,100000,914476080
1569,2,5,14,2,0,3,2,2,3,1680,2,1,4,1689,2,4,6,1,5,0,3,2,2,428,120,9,4,19,228500,914476450
1570,11,5,26,1,0,3,1,5,1,1499,0,1,4,1786,2,4,7,2,2,0,0,2,2,670,0,9,4,45,228950,916125425
1571,3,5,26,5,340,2,1,2,0,1277,2,1,4,1501,2,2,6,1,5,0,0,2,2,240,0,9,4,24,241500,916226030
1572,2,5,26,8,0,2,1,2,0,1565,4,1,4,2439,2,2,10,1,2,0,0,2,2,0,72,0,0,34,287000,916325080
1573,2,5,26,8,258,2,2,0,1,1518,0,1,4,1537,2,2,8,0,3,0,0,3,2,0,26,9,4,4,294000,916380060
1574,2,5,26,8,338,2,2,2,1,1638,0,1,4,1646,2,2,7,1,2,0,2,3,2,192,44,6,5,3,293077,916382120
1575,13,5,26,8,0,2,2,2,0,920,0,1,4,1780,2,2,6,1,2,0,0,2,2,0,192,6,5,3,264966,916384100
1576,10,5,26,1,0,3,2,2,3,352,2,1,4,1442,2,4,6,0,3,2,0,2,2,100,0,9,4,4,172500,916386040
1578,13,5,26,5,60,2,2,2,0,796,0,1,4,1612,2,2,6,0,3,0,0,3,2,0,64,6,5,2,218689,916386180
1579,2,5,26,0,128,3,1,2,3,1495,0,1,4,1495,2,4,8,1,5,0,3,2,2,252,0,9,4,21,150000,916402015
1582,10,5,26,0,219,2,1,2,0,1461,0,1,4,1509,2,2,5,1,1,0,2,2,2,224,0,9,0,22,175000,916403230
1583,2,5,26,8,206,2,2,0,0,1432,0,1,4,1440,2,2,7,1,5,0,0,2,2,185,95,9,4,7,232500,916455120
1584,2,5,26,0,0,2,2,0,2,1666,0,1,4,1675,2,2,6,0,3,0,2,2,2,165,52,9,4,11,195000,916460060
1586,2,5,26,8,0,2,2,2,0,1884,0,1,4,1728,2,2,7,1,2,0,0,2,2,0,276,9,4,3,298751,921126030
1587,2,5,26,8,674,2,2,0,0,1964,0,1,4,1964,2,2,7,1,2,0,0,3,2,0,265,9,4,5,334000,921201060
1589,0,6,14,5,200,3,2,2,1,1344,0,1,4,1344,2,4,8,0,3,0,0,4,2,0,0,9,2,13,206300,923202015
1590,2,5,14,1,0,3,2,2,3,1092,0,1,4,1092,1,4,5,0,3,6,1,0,2,0,52,9,0,3,146000,923202137
1591,3,6,14,0,197,3,2,0,3,1189,0,1,4,1189,2,4,4,0,3,0,2,2,2,0,122,9,4,13,160500,923203140
1592,9,5,14,2,98,3,1,2,0,1200,2,1,4,1200,1,4,6,0,3,5,0,3,2,0,119,3,4,46,173000,923204040
1593,3,6,13,1,0,3,2,2,3,1040,2,1,4,1040,1,4,6,0,3,0,3,2,2,0,100,9,4,35,124000,923225080
1594,14,6,13,1,0,3,2,2,2,264,4,1,4,1304,1,4,4,1,2,2,0,1,2,141,24,9,4,34,115000,923225150
1595,14,6,13,1,0,3,2,2,3,550,4,1,4,1475,2,4,6,1,5,0,3,1,2,92,26,9,4,34,129500,923225200
1598,2,5,14,1,0,3,1,5,3,1113,0,1,4,1160,1,2,6,0,3,0,3,1,2,81,0,9,4,42,152500,923227030
1599,14,6,13,0,0,3,1,5,3,546,0,1,4,1092,2,4,6,0,3,6,1,0,2,187,0,9,4,40,98000,923228080
1600,8,6,13,2,0,3,1,2,0,630,2,1,4,848,1,4,3,0,3,6,1,0,2,88,0,9,4,38,85000,923228420
1602,2,5,14,1,0,3,1,5,3,816,0,1,4,848,1,4,4,0,3,0,3,1,2,315,0,9,4,27,128500,923252100
1603,2,5,14,1,0,3,1,5,3,876,4,1,4,923,1,4,5,0,3,0,3,1,2,362,0,9,4,26,119500,923275090
1605,2,5,14,1,0,3,2,5,3,816,0,1,4,848,1,4,4,0,3,4,0,2,2,0,0,9,4,28,138000,923277040
1606,2,5,14,1,0,3,1,5,3,845,2,1,4,848,1,2,6,0,3,0,3,1,2,0,0,9,4,28,134500,923277080
1607,5,5,14,0,0,3,1,2,2,983,0,1,4,1750,2,4,7,0,3,0,3,1,2,245,0,9,4,70,160000,923400040
1608,2,5,14,1,0,3,1,5,3,864,4,1,4,889,1,4,6,0,3,0,3,2,2,0,0,9,4,26,137500,923426010
1609,13,5,14,1,232,3,1,5,0,784,0,1,4,1968,2,4,7,1,4,0,2,2,2,305,189,9,4,41,172000,924100020
1611,2,5,15,0,302,3,1,5,3,1587,4,1,4,1587,2,4,7,1,2,0,3,2,2,0,44,9,4,39,167300,526352080
1612,2,5,15,5,0,3,1,5,1,1277,4,1,4,1277,1,4,5,1,4,0,3,2,2,0,0,9,4,40,167000,526352090
1613,2,5,15,5,1115,3,1,2,1,2223,0,1,4,2223,2,4,8,2,2,0,0,2,2,300,0,9,4,37,244000,526355170
1614,2,5,15,8,0,2,2,5,1,2217,0,1,4,2217,2,2,8,1,5,0,3,2,2,81,207,9,4,40,268000,526355190
1615,13,5,8,5,0,2,2,2,1,847,0,1,4,1733,2,2,7,1,2,2,0,2,2,100,48,9,3,7,225000,527105140
1616,13,5,8,0,0,3,2,2,3,806,2,1,4,1572,2,4,7,1,5,2,0,2,2,0,40,9,4,15,168000,527107040
1617,13,5,8,0,0,3,2,2,0,794,2,1,4,1470,2,4,6,0,3,0,0,2,2,0,75,9,4,13,177000,527110080
1618,13,5,8,0,0,3,2,2,0,916,2,1,4,1600,2,4,7,1,5,0,0,2,2,100,38,9,4,13,169000,527110120
1619,10,5,8,0,0,3,2,2,3,384,2,1,4,1384,2,4,7,1,5,2,0,2,2,0,0,9,4,13,161500,527110130
1620,3,5,25,8,0,2,2,2,0,1494,0,1,4,1652,2,0,6,0,3,0,2,2,2,96,48,9,4,10,251000,527126030
1621,10,5,8,0,32,3,2,2,3,392,2,1,4,1694,2,4,7,1,5,2,0,2,2,256,64,9,4,16,160000,527158090
1622,13,5,8,0,0,3,2,2,3,923,2,1,4,1714,2,4,7,1,5,0,0,2,2,256,48,9,0,11,180000,527161090
1623,13,5,8,5,0,2,2,2,3,691,2,1,4,1553,2,2,6,0,3,0,0,2,2,0,44,9,4,14,178750,527162080
1624,2,5,8,5,38,3,2,2,3,1237,2,1,4,1253,2,4,6,1,5,0,0,2,2,220,21,9,4,15,176000,527162090
1625,13,5,8,0,0,3,2,2,3,938,0,1,4,2299,3,4,7,1,5,0,0,2,2,188,30,9,4,11,204000,527162140
1626,2,5,8,5,52,3,2,2,3,1168,2,1,4,1187,2,2,6,0,3,0,2,2,2,0,21,9,4,18,160000,527163080
1628,10,5,8,5,170,3,2,2,3,384,2,1,4,1482,2,2,7,1,5,0,0,2,2,100,25,9,4,18,163900,527165100
1629,13,5,8,0,0,3,2,2,3,903,2,1,4,1642,2,4,7,1,5,0,2,2,2,290,84,9,4,17,168000,527165170
1630,2,5,8,0,138,3,1,5,0,1302,1,1,4,1128,1,4,6,1,5,0,3,2,1,0,108,9,2,46,154204,527175130
1631,3,5,25,8,0,2,1,2,3,1074,0,1,4,1088,1,2,5,0,3,0,2,2,2,0,74,9,4,24,170000,527182040
1632,14,5,25,5,0,2,1,2,2,1190,2,1,4,2090,2,2,6,1,5,0,0,2,2,219,0,9,4,26,207500,527182170
1634,3,5,25,8,0,2,2,2,1,1312,2,1,4,1321,1,2,4,1,5,0,2,2,2,0,64,9,4,20,212000,527184110
1636,13,5,25,8,146,2,2,0,2,1149,0,1,4,2439,3,0,10,1,2,2,0,3,2,120,32,9,4,5,334000,527212060
1638,11,5,8,1,0,3,1,2,1,1100,4,1,4,1424,1,4,7,0,3,5,3,3,0,144,0,9,4,41,155000,527226040
1640,2,5,25,8,0,2,2,2,0,1419,0,1,4,1419,2,2,7,1,2,0,2,2,2,140,0,6,5,3,334000,527252070
1643,2,5,19,0,310,2,1,2,3,1440,0,1,4,1440,2,2,7,1,5,0,0,2,2,0,0,9,4,29,182900,527301080
1644,2,5,19,0,0,3,1,2,3,1284,4,1,4,1284,2,4,5,0,3,0,3,2,2,0,0,0,0,26,174000,527301280
1645,10,5,19,0,74,3,1,2,3,585,0,1,4,1868,3,4,7,1,5,2,0,2,2,268,112,9,0,26,178000,527302020
1647,2,5,19,5,67,3,1,2,3,1529,4,1,4,1664,2,2,7,1,5,0,0,2,2,0,0,9,4,32,213000,527302090
1648,13,5,19,5,549,3,1,2,3,780,4,1,4,1930,2,2,9,1,5,0,0,2,2,192,72,9,4,31,192000,527325090
1649,13,5,19,5,0,3,1,2,3,808,4,1,4,1969,2,4,8,1,2,0,2,2,2,0,0,9,4,33,190000,527325110
1650,13,5,19,0,298,3,1,5,3,848,4,1,4,2030,2,2,8,1,5,0,0,2,2,0,224,9,4,34,195000,527327050
1651,10,5,19,0,233,3,1,2,0,1032,4,1,4,1032,2,4,6,1,5,0,3,2,2,0,0,9,4,32,148000,527328020
1652,2,5,19,0,98,3,1,2,3,1153,4,1,4,1177,2,2,6,0,3,0,0,2,2,204,103,9,4,26,151500,527328050
1653,13,5,19,5,96,3,1,5,3,539,4,1,4,1725,2,4,6,1,5,0,2,2,2,0,88,9,4,31,197000,527353080
1656,2,5,19,0,176,3,1,5,2,1625,4,1,4,1220,2,4,6,1,5,0,3,2,2,0,0,9,4,39,170000,527357020
1661,13,5,19,0,0,3,1,5,3,1084,4,1,4,1877,2,4,8,1,5,0,3,2,2,0,96,9,4,36,178900,527377110
1663,2,5,15,0,0,3,1,5,3,981,4,1,4,981,1,4,5,0,3,4,3,2,2,0,312,9,4,39,143250,527402150
1664,13,5,15,5,138,3,1,5,3,725,2,1,4,1479,1,2,7,0,3,0,0,2,2,0,32,9,4,38,184000,527402240
1665,2,5,15,1,0,3,1,5,3,925,4,1,4,1422,1,4,7,0,3,4,3,2,2,252,0,9,4,40,155000,527403310
1666,2,5,15,1,32,3,1,5,3,914,0,1,4,914,1,0,5,0,3,0,2,1,2,120,0,9,4,40,133000,527404050
1667,2,5,15,1,0,3,1,5,3,950,4,1,4,950,1,4,5,0,3,4,3,1,2,0,0,9,4,39,119500,527404100
1668,2,5,15,2,0,3,1,5,3,858,4,1,4,872,1,4,5,0,3,4,3,4,2,0,0,9,4,39,123000,527404140
1669,2,5,15,2,0,3,1,5,3,858,4,1,4,858,1,4,4,0,3,4,3,1,2,0,0,9,4,39,110000,527404150
1671,2,5,15,2,0,3,2,5,3,864,4,1,4,864,1,4,5,0,3,4,3,2,2,0,0,9,4,39,120500,527425140
1672,3,4,15,5,182,3,2,2,0,723,0,1,4,848,1,4,4,0,3,0,0,1,2,120,40,9,4,12,133000,527427090
1673,3,4,15,0,0,2,2,2,2,1337,0,1,4,1337,2,2,5,1,5,0,0,2,2,136,68,9,4,9,155000,527427160
1674,3,4,15,0,0,2,2,2,3,1405,0,1,4,1337,2,2,5,1,5,0,0,2,2,0,68,9,4,13,177000,527427200
1677,14,6,2,0,265,3,1,5,3,672,0,1,4,1218,1,0,7,0,3,4,3,1,2,0,28,9,4,37,113700,527450220
1678,14,6,2,1,304,3,1,5,3,630,4,1,4,1302,2,4,6,0,3,4,3,2,2,0,0,9,4,40,106000,527451020
1680,3,5,16,0,0,3,1,2,3,1078,4,1,4,958,2,4,5,1,5,0,2,2,2,0,205,9,4,34,128000,527452100
1682,3,5,16,5,0,3,1,2,3,1061,4,1,4,1055,2,4,4,0,3,0,3,1,2,108,32,9,4,32,142500,527455030
1684,2,5,18,3,378,0,2,0,1,1790,0,1,4,1816,2,0,7,1,2,0,0,3,2,186,36,6,5,4,334000,528102050
1687,2,5,18,8,302,2,2,0,2,1694,0,1,4,1694,2,2,7,1,2,0,2,3,2,0,112,6,5,4,322400,528102120
1689,2,5,18,8,0,2,2,2,1,2108,0,1,4,2122,2,2,7,1,0,0,0,3,2,130,142,6,5,3,334000,528104010
1690,2,5,18,3,315,0,2,0,1,2121,0,1,4,2121,2,0,8,1,0,0,0,3,2,124,98,6,5,4,334000,528106040
1692,13,5,18,8,190,2,2,0,3,1108,0,1,4,2439,2,0,11,1,2,2,0,3,2,120,39,6,5,4,334000,528106060
1693,2,5,18,7,400,0,2,0,1,1994,0,1,4,2046,2,0,7,2,2,0,0,3,2,188,65,9,4,5,334000,528106110
1695,2,5,18,3,456,0,2,0,1,2552,0,1,4,2439,2,0,8,2,0,0,0,3,2,130,28,6,5,3,334000,528110040
1696,2,5,18,8,375,2,2,2,0,1935,2,1,4,1973,2,2,9,1,2,0,0,3,2,315,45,6,5,4,334000,528110070
1702,13,5,18,8,0,2,2,2,3,1582,0,1,4,2152,2,2,7,1,2,4,3,2,2,0,368,6,5,3,260116,528120010
1704,13,5,18,8,120,0,2,0,1,918,0,1,4,2100,2,0,8,2,2,2,0,3,2,172,104,6,5,3,319500,528142050
1705,13,5,18,8,300,2,2,0,3,1582,0,1,4,2161,1,0,8,1,2,0,0,3,2,178,120,6,5,3,325624,528144050
1707,13,5,18,8,502,2,2,2,0,1706,0,1,4,2439,2,0,11,1,0,2,2,3,2,194,50,9,4,6,334000,528150110
1709,13,5,18,8,280,2,2,0,2,1317,0,1,4,2385,2,2,7,1,2,0,0,3,2,192,228,9,4,7,334000,528166150
1712,2,5,18,5,210,2,2,2,2,1614,0,1,4,1614,2,2,7,0,3,0,2,3,2,100,38,9,4,5,245700,528172050
1713,2,5,18,8,210,2,2,2,3,1721,0,1,4,1721,2,2,7,0,3,0,2,2,2,168,27,9,4,5,232698,528172070
1714,13,5,18,8,0,2,2,2,3,1298,0,1,4,1828,2,2,7,0,3,2,2,3,2,0,40,6,5,4,250000,528172075
1716,3,5,18,0,182,2,2,2,0,1302,0,1,4,1302,1,2,5,1,2,0,2,2,2,110,50,6,5,5,204000,528174020
1718,3,5,18,0,256,2,2,2,0,1362,0,1,4,1362,2,2,6,1,2,0,2,2,2,192,28,9,4,5,207000,528174040
1719,3,5,18,8,108,2,2,2,2,1554,0,1,4,1554,2,2,6,1,2,0,2,2,2,156,73,9,4,4,209500,528181060
1724,3,5,18,3,362,0,2,0,3,1869,0,1,4,1869,2,0,6,1,2,0,2,2,2,210,54,6,5,3,318061,528186120
1725,3,5,18,8,176,2,2,2,3,1324,0,1,4,1324,2,2,6,1,2,0,0,2,2,0,38,6,5,4,221370,528186190
1726,3,5,18,5,235,2,2,2,3,1405,0,1,4,1405,2,2,6,1,2,0,2,2,2,136,36,9,4,7,200000,528188160
1727,13,5,8,0,0,2,1,2,3,768,0,1,4,1496,3,2,7,0,3,0,3,2,2,100,0,6,5,3,181755,528218010
1728,13,5,8,0,0,2,2,2,3,768,0,1,4,1536,2,2,6,1,2,0,0,2,2,100,38,9,4,5,176000,528218020
1729,13,5,8,0,0,2,2,2,3,783,0,1,4,1484,2,2,8,1,2,0,0,2,2,0,72,6,5,5,178900,528218050
1730,13,5,8,5,44,3,2,2,3,608,0,1,4,1458,2,2,6,0,3,2,0,2,2,100,33,6,5,4,168165,528218100
1733,2,5,8,0,0,3,2,2,0,1326,0,1,4,1326,2,2,6,0,3,0,0,2,2,120,23,9,4,5,203000,528221050
1734,13,5,8,5,0,2,2,2,0,728,0,1,4,1456,2,2,8,1,2,0,0,2,2,100,24,6,5,3,179540,528221090
1735,2,5,8,5,0,2,2,2,0,1302,0,1,4,1302,2,2,6,0,3,0,0,2,2,0,22,6,5,3,176485,528222030
1736,2,5,8,5,0,2,2,2,0,1340,0,1,4,1340,2,2,6,0,3,0,0,2,2,100,30,6,5,3,181134,528222040
1737,13,5,8,0,0,3,2,2,3,616,0,1,4,1412,2,2,6,1,2,2,0,2,2,0,36,6,5,4,156932,528222050
1738,13,5,8,0,22,2,2,2,0,752,0,1,4,1504,2,2,6,0,3,0,0,2,2,100,32,6,5,3,166000,528222060
1740,2,5,8,5,0,2,2,2,3,1246,0,1,4,1258,2,2,6,0,3,0,2,2,2,0,0,6,5,3,173500,528222090
1742,3,5,0,5,72,2,2,0,0,1258,0,1,4,1402,0,2,7,1,2,0,0,3,2,120,16,6,5,4,194201,528228275
1743,3,5,0,8,72,2,2,2,1,1406,0,1,4,1589,2,2,7,1,5,0,0,3,2,143,20,9,4,7,226500,528228375
1744,2,5,0,5,16,2,2,2,0,1266,0,1,4,1266,2,2,6,1,2,0,0,2,2,100,16,6,5,3,185485,528228555
1745,2,5,8,5,0,2,2,2,0,1530,0,1,4,1530,2,2,7,1,2,0,0,3,2,144,36,9,3,6,259000,528231010
1746,10,5,8,5,0,2,2,2,1,835,0,1,4,1119,2,2,5,0,3,0,0,2,2,100,24,9,4,6,188500,528231030
1747,10,5,8,5,0,2,2,2,3,384,0,1,4,1374,2,2,8,1,2,2,0,2,2,100,0,9,3,6,175000,528235000
1749,2,5,8,5,0,2,2,2,0,1510,0,1,4,1525,2,2,6,1,2,0,2,2,2,100,18,6,5,4,206580,528235170
1750,13,5,8,5,0,2,2,2,3,840,0,1,4,1720,2,2,7,1,2,0,0,2,2,100,48,9,4,6,183500,528240020
1751,10,5,8,5,0,2,2,2,3,384,0,1,4,1394,2,2,7,1,5,2,0,2,2,100,0,9,4,7,165500,528250010
1752,13,5,8,5,16,2,2,2,3,847,0,1,4,1948,2,2,8,1,2,2,0,2,2,0,48,9,4,7,211000,528250070
1754,13,5,8,5,0,2,2,2,3,854,0,1,4,1995,2,2,8,1,2,2,0,2,2,264,48,9,4,8,219500,528275110
1756,10,5,8,5,0,3,2,2,3,384,0,1,4,1430,2,4,8,1,5,2,2,2,2,100,0,9,4,10,170000,528280150
1757,13,5,8,5,0,2,2,2,3,660,0,1,4,1320,2,2,6,0,3,0,0,2,2,0,48,9,4,7,162000,528290060
1759,13,5,8,0,0,3,2,2,3,941,0,1,4,1644,2,4,7,1,5,0,2,2,2,460,42,9,4,11,185000,528294010
1760,13,5,17,7,0,2,2,0,0,2396,0,1,4,2439,3,0,10,2,5,0,0,3,2,171,78,9,0,14,334000,528320050
1761,13,5,17,8,515,2,2,2,0,1779,0,1,4,2439,2,2,8,2,5,0,0,3,2,76,61,9,4,13,334000,528322020
1763,2,5,17,7,705,0,2,0,1,2633,0,1,4,2439,2,0,8,2,2,0,2,3,2,314,140,9,4,9,334000,528327060
1764,13,5,17,3,422,2,2,0,1,1408,0,1,4,2439,2,2,9,1,5,0,0,3,2,108,87,9,4,12,334000,528340030
1766,13,5,17,5,275,2,2,2,3,1066,0,1,4,2385,2,2,8,1,5,2,0,3,2,120,38,9,4,12,252000,528348030
1767,13,5,17,7,1170,0,2,0,1,2444,0,1,4,2439,3,0,10,2,0,0,0,3,2,382,50,9,4,16,334000,528351010
1768,13,5,17,5,0,2,2,2,0,1117,0,1,4,2013,2,4,8,1,5,0,3,2,2,180,130,9,4,14,269790,528354060
1769,13,5,17,5,594,2,2,2,3,1379,0,1,4,2398,2,2,8,1,5,0,0,3,2,239,60,9,4,14,315750,528354110
