,MS_SubClass,MS_Zoning,Neighborhood,Overall_Qual,Mas_Vnr_Area,Exter_Qual,Foundation,Bsmt_Qual,Bsmt_Exposure,Total_Bsmt_SF,Heating_QC,Central_Air,Electrical,Gr_Liv_Area,Full_Bath,Kitchen_Qual,TotRms_AbvGrd,Fireplaces,Fireplace_Qu,Garage_Type,Garage_Finish,Garage_Cars,Paved_Drive,Wood_Deck_SF,Open_Porch_SF,Sale_Type,Sale_Condition,Age_of_Property,Sale_Price,PID
1485,1,5,7,1,0,3,1,1,3,796,2,1,0,864,1,4,4,0,3,6,1,0,1,328,0,9,4,100,88250,908102030
1486,0,5,7,1,0,3,1,5,3,1272,2,1,4,2200,2,4,9,0,3,6,1,0,0,0,70,9,4,110,145900,908102040
1487,2,5,7,1,0,3,1,5,3,1092,4,1,4,1092,1,4,6,0,3,0,3,1,2,259,0,0,0,44,123000,908102140
1488,2,5,7,1,0,2,1,5,3,1256,2,1,4,1256,1,4,6,0,3,0,0,1,2,736,68,9,4,45,147500,908102260
1490,2,5,7,0,84,3,1,5,3,1127,4,1,4,1127,1,4,6,1,4,4,3,2,2,0,0,9,4,34,135000,908103280
1492,9,5,7,2,0,3,1,2,0,1138,4,1,4,1181,2,4,6,0,3,4,2,2,2,0,0,9,4,38,137500,908128050
1493,13,5,7,5,92,2,2,2,3,746,0,1,4,1656,2,2,7,1,2,2,0,2,2,178,128,9,4,7,165400,908128110
1494,10,5,7,0,0,3,1,5,0,1029,4,1,4,1117,1,4,6,1,1,0,2,2,2,292,0,9,4,33,147000,908151040
1495,13,5,7,0,0,3,1,5,0,684,4,1,4,1398,1,4,6,1,5,0,0,2,2,0,0,9,4,34,160500,908152110
1496,2,5,7,2,0,3,2,2,3,1132,0,1,4,1132,1,2,5,0,3,0,0,2,2,252,64,9,4,5,176000,908152270
1497,2,5,7,1,0,3,3,3,4,0,4,1,4,2468,3,0,11,2,2,0,3,2,2,0,372,9,4,51,284700,908154080
1499,8,6,7,0,80,3,2,2,1,547,0,1,4,1072,1,4,5,0,3,1,2,2,2,0,28,9,4,5,148000,908186040
1500,0,5,7,2,0,3,2,3,4,0,4,0,2,1152,2,1,6,0,3,6,1,0,0,0,0,9,1,55,88250,908201100
1501,0,5,7,2,0,3,2,3,4,0,4,0,4,1152,2,4,6,0,3,6,1,0,0,0,0,9,1,55,88250,908201110
1502,0,5,7,2,270,3,1,5,3,1440,4,0,1,1440,2,1,8,0,3,6,1,0,2,0,0,9,4,55,118000,908201120
1504,11,5,7,2,0,3,1,5,0,784,4,0,2,864,1,4,4,0,3,6,1,0,2,112,0,9,4,55,91900,908225170
1505,5,5,7,1,0,3,2,5,3,585,2,1,1,1053,1,0,5,0,3,6,1,0,0,42,0,9,3,72,120000,908226120
1507,2,5,7,2,115,3,1,2,3,911,4,1,4,930,1,4,5,0,3,0,2,1,2,134,0,9,4,57,99000,908250090
1509,5,5,7,2,0,3,2,5,3,941,0,1,4,1470,2,4,7,0,3,4,3,1,2,0,0,9,4,56,135000,908275180
1510,5,5,7,1,0,3,2,5,3,816,4,1,4,1393,1,4,8,0,3,0,3,1,2,121,0,9,4,55,135500,908275280
1511,10,5,7,2,0,3,1,0,0,416,2,1,0,1204,1,4,6,0,3,1,3,1,2,0,0,9,0,56,100000,908276140
1513,1,5,7,1,0,3,1,5,3,864,4,0,0,864,1,4,5,0,3,6,1,0,2,0,0,9,4,85,98000,909100170
1514,1,5,7,4,0,3,0,5,3,864,4,0,1,864,1,4,5,0,3,6,1,0,0,0,0,9,4,96,88250,909101060
1516,12,4,24,0,0,3,0,5,3,672,4,0,4,1482,2,1,7,0,3,4,3,1,1,0,0,9,4,85,140000,909131170
1518,5,5,24,0,0,3,2,5,3,1181,1,1,4,1694,2,4,7,1,2,4,3,2,2,342,0,9,4,85,136500,909175100
1519,1,5,24,5,174,3,0,5,3,1228,0,1,4,1424,2,4,7,1,2,0,3,1,2,0,0,9,4,89,168000,909177120
1520,12,4,24,1,0,3,2,5,0,940,4,0,0,1964,1,4,7,0,3,6,1,0,0,0,192,9,0,99,130000,909201110
1521,12,5,24,1,0,3,0,5,3,612,0,1,4,2468,3,4,8,0,3,2,2,2,2,183,0,9,4,89,189000,909250040
1522,0,5,24,0,0,3,0,5,3,960,0,1,4,1920,2,4,10,2,2,4,3,2,2,248,0,9,0,80,161900,909250230
1524,12,5,6,0,0,3,0,0,3,588,1,1,4,2468,2,4,11,1,2,4,0,2,2,431,0,9,4,88,191000,909251090
1525,12,5,6,0,0,3,0,2,3,840,0,1,4,1680,2,4,8,0,3,0,3,1,2,0,0,9,4,95,177000,909252110
1526,5,5,6,0,0,3,0,2,3,676,0,1,4,1264,1,4,6,0,3,4,3,2,2,424,0,9,4,96,147500,909252220
1530,12,5,6,0,0,3,0,5,3,784,4,1,4,1603,1,4,7,1,2,0,3,2,2,0,217,9,4,87,138000,909275040
1531,12,5,6,5,0,3,0,2,3,776,4,1,4,1502,1,4,6,1,2,0,2,1,1,0,0,9,4,79,149000,909275050
1532,12,5,6,0,0,3,1,5,3,715,1,1,0,1660,1,4,6,1,2,4,3,1,2,0,0,9,4,76,188700,909276170
1533,5,5,6,1,0,3,1,5,3,942,0,1,4,1938,2,2,7,1,2,4,3,1,2,0,40,9,4,73,198000,909277040
1535,2,5,6,0,88,3,2,5,3,1091,1,0,0,1091,1,4,5,1,5,0,0,1,2,66,105,9,4,59,104000,909281030
1536,12,5,6,8,40,3,2,5,3,608,4,1,4,1873,1,4,9,2,2,4,0,2,2,0,0,9,2,75,257076,909281110
1537,5,5,6,8,632,3,1,5,2,728,0,1,4,2468,3,2,11,2,2,2,3,3,2,314,12,9,4,75,335000,909282030
1538,5,5,6,5,312,2,1,5,3,798,0,1,4,1954,1,2,8,2,5,0,3,2,2,0,119,9,4,71,311500,909425010
1539,5,5,6,5,0,3,1,5,3,832,0,1,4,2161,2,2,8,2,5,0,0,2,2,0,96,9,4,60,263400,909425085
1540,2,5,6,1,0,3,2,5,3,1898,0,1,0,1898,2,4,7,2,5,0,3,2,2,0,51,9,4,54,236500,909428170
1541,2,5,6,0,72,2,1,5,3,1296,0,1,4,1640,1,2,7,1,2,4,3,2,2,108,0,9,4,56,224000,909428190
1544,1,6,11,0,0,3,0,5,3,894,4,1,4,919,1,4,5,0,3,4,3,1,1,0,0,9,4,84,126000,910200080
1545,5,6,11,0,0,3,1,1,3,720,2,1,4,1090,1,4,5,0,3,4,3,1,2,0,0,9,4,70,120000,910201130
1546,1,6,11,2,0,3,0,5,3,796,1,0,4,864,1,4,5,0,3,6,1,0,0,0,0,9,4,88,88250,910202050
1547,1,6,11,0,0,2,0,5,0,816,0,1,4,864,1,4,5,0,3,4,3,1,2,0,0,9,4,80,120500,910202100
1549,5,6,11,1,0,3,1,2,3,780,2,1,0,1200,1,4,7,0,3,6,1,0,2,0,0,9,4,80,119000,910203090
1550,10,6,11,1,0,1,1,2,2,624,0,1,4,1656,1,4,7,1,4,0,3,1,2,0,180,9,4,43,126000,910205010
1552,5,6,11,1,162,3,1,5,3,1151,2,1,0,1955,2,4,7,0,3,0,0,1,2,0,0,9,4,52,165500,910226040
1553,2,0,11,9,0,1,3,3,4,0,3,0,0,864,1,1,4,0,3,0,3,2,0,0,0,9,0,58,88250,910251050
1554,12,1,11,2,0,3,4,4,3,173,0,0,4,1361,1,4,6,0,3,4,3,1,2,0,123,9,4,115,89000,911102090
1555,12,1,11,2,0,3,0,5,3,649,4,0,4,1317,1,4,6,0,3,4,3,1,0,0,54,9,4,90,88250,911102170
1556,5,1,11,2,0,3,2,4,3,356,4,0,0,1049,1,4,5,0,3,4,3,1,0,0,0,9,4,100,88250,911102180
1557,1,1,11,4,0,1,1,5,3,894,4,1,4,894,1,4,6,0,3,4,2,3,2,0,20,3,4,75,88250,911226010
1559,3,6,6,8,186,0,2,0,1,1600,0,1,4,1652,2,2,5,1,2,0,0,2,2,162,53,6,5,2,335000,911370410
1561,3,6,6,5,174,2,2,0,1,1594,0,1,4,1646,2,0,5,1,2,0,0,2,2,128,53,9,4,6,250000,911370520
1562,3,6,6,8,174,2,2,0,1,1594,0,1,4,1646,2,2,5,1,2,0,0,2,2,128,53,9,4,6,275000,911370540
1563,2,5,14,5,668,2,2,0,2,1840,0,1,4,2032,3,2,7,0,3,0,0,3,2,0,46,9,4,14,300000,914453045
1564,2,5,14,8,148,2,2,2,3,1568,0,1,4,1689,2,2,7,2,2,0,2,3,2,150,59,9,4,8,271000,914465060
1565,13,5,14,5,0,3,2,2,2,910,0,1,4,1820,2,2,8,1,5,0,3,3,2,318,32,9,4,14,213000,914467050
1566,10,5,14,0,0,3,1,5,0,1096,4,1,4,1118,1,4,6,1,4,0,0,1,2,203,0,9,4,33,171000,914475020
1567,2,5,14,0,0,3,1,5,3,1196,4,1,4,1279,2,4,6,2,1,4,3,2,2,238,83,9,4,33,171500,914476010
1568,0,5,14,1,0,3,1,3,4,0,4,1,4,1872,2,4,8,0,3,0,3,2,2,0,0,9,0,34,100000,914476080
1569,2,5,14,2,0,3,2,2,3,1680,2,1,4,1689,2,4,6,1,5,0,3,2,2,428,120,9,4,19,228500,914476450
1570,11,5,26,1,0,3,1,5,1,1499,0,1,4,1786,2,4,7,2,2,0,0,2,2,670,0,9,4,45,228950,916125425
1572,2,5,26,8,0,2,1,2,0,1565,4,1,4,2468,2,2,10,1,2,0,0,2,2,0,72,0,0,34,287000,916325080
1573,2,5,26,8,258,2,2,0,1,1518,0,1,4,1537,2,2,8,0,3,0,0,3,2,0,26,9,4,4,294000,916380060
1574,2,5,26,8,338,2,2,2,1,1638,0,1,4,1646,2,2,7,1,2,0,2,3,2,192,44,6,5,3,293077,916382120
1575,13,5,26,8,0,2,2,2,0,920,0,1,4,1780,2,2,6,1,2,0,0,2,2,0,192,6,5,3,264966,916384100
1576,10,5,26,1,0,3,2,2,3,352,2,1,4,1442,2,4,6,0,3,2,0,2,2,100,0,9,4,4,172500,916386040
1577,10,5,26,1,0,3,2,2,3,384,2,1,5,1394,2,2,7,0,3,2,0,2,2,100,0,9,4,4,167500,916386080
1578,13,5,26,5,60,2,2,2,0,796,0,1,4,1612,2,2,6,0,3,0,0,3,2,0,64,6,5,2,218689,916386180
1580,2,5,26,0,132,3,1,2,3,1606,4,1,4,1651,2,4,7,1,5,0,0,2,2,192,0,9,4,24,184000,916402115
1582,10,5,26,0,219,2,1,2,0,1461,0,1,4,1509,2,2,5,1,1,0,2,2,2,224,0,9,0,22,175000,916403230
1584,2,5,26,0,0,2,2,0,2,1666,0,1,4,1675,2,2,6,0,3,0,2,2,2,165,52,9,4,11,195000,916460060
1585,13,5,26,8,226,2,2,2,1,1482,0,1,4,2262,2,2,10,2,2,0,0,3,2,168,0,9,4,7,305000,916477020
1586,2,5,26,8,0,2,2,2,0,1884,0,1,4,1728,2,2,7,1,2,0,0,2,2,0,276,9,4,3,298751,921126030
1587,2,5,26,8,674,2,2,0,0,1964,0,1,4,1964,2,2,7,1,2,0,0,3,2,0,265,9,4,5,335000,921201060
1588,0,6,14,5,200,3,2,2,1,1344,0,1,4,1344,2,4,8,0,3,0,0,4,2,0,0,9,2,13,209200,923202005
1590,2,5,14,1,0,3,2,2,3,1092,0,1,4,1092,1,4,5,0,3,6,1,0,2,0,52,9,0,3,146000,923202137
1592,9,5,14,2,98,3,1,2,0,1200,2,1,4,1200,1,4,6,0,3,5,0,3,2,0,119,3,4,46,173000,923204040
1593,3,6,13,1,0,3,2,2,3,1040,2,1,4,1040,1,4,6,0,3,0,3,2,2,0,100,9,4,35,124000,923225080
1594,14,6,13,1,0,3,2,2,2,264,4,1,4,1304,1,4,4,1,2,2,0,1,2,141,24,9,4,34,115000,923225150
1595,14,6,13,1,0,3,2,2,3,550,4,1,4,1475,2,4,6,1,5,0,3,1,2,92,26,9,4,34,129500,923225200
1596,8,6,13,2,0,3,1,2,0,526,2,1,4,988,1,4,5,0,3,2,2,1,2,120,101,9,4,37,105000,923225310
1597,8,6,13,2,0,3,1,2,1,462,4,1,4,988,1,4,4,1,4,2,2,1,2,0,101,9,4,37,94900,923225370
1598,2,5,14,1,0,3,1,5,3,1113,0,1,4,1160,1,2,6,0,3,0,3,1,2,81,0,9,4,42,152500,923227030
1600,8,6,13,2,0,3,1,2,0,630,2,1,4,864,1,4,3,0,3,6,1,0,2,88,0,9,4,38,88250,923228420
1601,2,5,14,1,0,3,1,5,3,988,0,1,0,988,1,4,4,0,3,0,2,2,0,0,0,9,4,56,113000,923250210
1602,2,5,14,1,0,3,1,5,3,816,0,1,4,864,1,4,4,0,3,0,3,1,2,315,0,9,4,27,128500,923252100
1603,2,5,14,1,0,3,1,5,3,876,4,1,4,923,1,4,5,0,3,0,3,1,2,362,0,9,4,26,119500,923275090
1604,2,5,14,1,0,2,1,5,3,816,0,1,4,864,1,2,5,1,0,0,3,1,2,0,0,9,4,28,130500,923277030
1605,2,5,14,1,0,3,2,5,3,816,0,1,4,864,1,4,4,0,3,4,0,2,2,0,0,9,4,28,138000,923277040
1606,2,5,14,1,0,3,1,5,3,845,2,1,4,864,1,2,6,0,3,0,3,1,2,0,0,9,4,28,134500,923277080
1607,5,5,14,0,0,3,1,2,2,983,0,1,4,1750,2,4,7,0,3,0,3,1,2,245,0,9,4,70,160000,923400040
1608,2,5,14,1,0,3,1,5,3,864,4,1,4,889,1,4,6,0,3,0,3,2,2,0,0,9,4,26,137500,923426010
1611,2,5,15,0,302,3,1,5,3,1587,4,1,4,1587,2,4,7,1,2,0,3,2,2,0,44,9,4,39,167300,526352080
1612,2,5,15,5,0,3,1,5,1,1277,4,1,4,1277,1,4,5,1,4,0,3,2,2,0,0,9,4,40,167000,526352090
1613,2,5,15,5,1115,3,1,2,1,2223,0,1,4,2223,2,4,8,2,2,0,0,2,2,300,0,9,4,37,244000,526355170
1615,13,5,8,5,0,2,2,2,1,847,0,1,4,1733,2,2,7,1,2,2,0,2,2,100,48,9,3,7,225000,527105140
1616,13,5,8,0,0,3,2,2,3,806,2,1,4,1572,2,4,7,1,5,2,0,2,2,0,40,9,4,15,168000,527107040
1618,13,5,8,0,0,3,2,2,0,916,2,1,4,1600,2,4,7,1,5,0,0,2,2,100,38,9,4,13,169000,527110120
1619,10,5,8,0,0,3,2,2,3,384,2,1,4,1384,2,4,7,1,5,2,0,2,2,0,0,9,4,13,161500,527110130
1620,3,5,25,8,0,2,2,2,0,1494,0,1,4,1652,2,0,6,0,3,0,2,2,2,96,48,9,4,10,251000,527126030
1621,10,5,8,0,32,3,2,2,3,392,2,1,4,1694,2,4,7,1,5,2,0,2,2,256,64,9,4,16,160000,527158090
1623,13,5,8,5,0,2,2,2,3,691,2,1,4,1553,2,2,6,0,3,0,0,2,2,0,44,9,4,14,178750,527162080
1624,2,5,8,5,38,3,2,2,3,1237,2,1,4,1253,2,4,6,1,5,0,0,2,2,220,21,9,4,15,176000,527162090
1625,13,5,8,0,0,3,2,2,3,938,0,1,4,2299,3,4,7,1,5,0,0,2,2,188,30,9,4,11,204000,527162140
1627,10,5,8,5,76,2,2,2,3,384,2,1,4,1472,2,2,7,1,5,0,2,2,2,164,0,9,4,19,160000,527165020
1628,10,5,8,5,170,3,2,2,3,384,2,1,4,1482,2,2,7,1,5,0,0,2,2,100,25,9,4,18,163900,527165100
1629,13,5,8,0,0,3,2,2,3,903,2,1,4,1642,2,4,7,1,5,0,2,2,2,290,84,9,4,17,168000,527165170
1631,3,5,25,8,0,2,1,2,3,1074,0,1,4,1088,1,2,5,0,3,0,2,2,2,0,74,9,4,24,170000,527182040
1633,3,5,25,8,0,2,1,2,1,1166,2,1,4,1179,2,4,5,0,3,0,2,2,2,0,108,9,4,22,182000,527184020
1634,3,5,25,8,0,2,2,2,1,1312,2,1,4,1321,1,2,4,1,5,0,2,2,2,0,64,9,4,20,212000,527184110
1635,2,5,25,3,200,2,2,0,1,1922,0,1,4,1922,2,2,8,1,2,0,0,3,2,178,51,9,4,5,335000,527210060
1637,2,5,25,3,710,0,2,0,0,2660,0,1,4,2338,2,2,8,2,2,0,0,3,2,0,135,6,5,4,335000,527216080
1638,11,5,8,1,0,3,1,2,1,1100,4,1,4,1424,1,4,7,0,3,5,3,3,0,144,0,9,4,41,155000,527226040
1639,3,5,25,3,165,2,2,0,1,1612,0,1,4,1612,2,0,6,1,2,0,0,2,2,0,164,9,4,4,319900,527252050
1641,2,5,25,8,945,2,2,0,1,2220,0,1,4,2234,1,2,7,1,2,0,2,2,2,390,80,9,4,4,335000,527256030
1642,2,5,25,7,250,0,2,0,1,1742,0,1,4,2042,2,0,8,1,2,0,0,3,2,240,52,6,5,4,335000,527256040
1643,2,5,19,0,310,2,1,2,3,1440,0,1,4,1440,2,2,7,1,5,0,0,2,2,0,0,9,4,29,182900,527301080
1644,2,5,19,0,0,3,1,2,3,1284,4,1,4,1284,2,4,5,0,3,0,3,2,2,0,0,0,0,26,174000,527301280
1647,2,5,19,5,67,3,1,2,3,1529,4,1,4,1664,2,2,7,1,5,0,0,2,2,0,0,9,4,32,213000,527302090
1648,13,5,19,5,549,3,1,2,3,780,4,1,4,1930,2,2,9,1,5,0,0,2,2,192,72,9,4,31,192000,527325090
1650,13,5,19,0,298,3,1,5,3,848,4,1,4,2030,2,2,8,1,5,0,0,2,2,0,224,9,4,34,195000,527327050
1652,2,5,19,0,98,3,1,2,3,1153,4,1,4,1177,2,2,6,0,3,0,0,2,2,204,103,9,4,26,151500,527328050
1653,13,5,19,5,96,3,1,5,3,539,4,1,4,1725,2,4,6,1,5,0,2,2,2,0,88,9,4,31,197000,527353080
1654,2,5,19,0,253,3,1,2,3,1259,0,1,4,1353,2,4,5,1,5,0,2,2,2,240,141,9,4,31,192350,527354050
1655,13,5,19,1,263,3,1,5,3,780,0,1,4,1620,2,4,7,0,3,0,0,2,2,208,0,9,4,41,152000,527356050
1656,2,5,19,0,176,3,1,5,2,1625,4,1,4,1220,2,4,6,1,5,0,3,2,2,0,0,9,4,39,170000,527357020
1657,2,5,19,1,0,3,1,2,0,1484,2,1,4,1484,2,4,7,1,5,0,3,2,2,224,0,9,4,39,175000,527358060
1659,13,5,19,5,233,3,1,2,3,793,4,1,4,1935,2,4,7,1,5,0,2,2,2,0,113,9,4,34,197900,527359080
1660,10,5,19,5,130,3,1,2,1,1228,4,1,4,1324,2,2,5,1,1,0,0,2,2,407,36,9,4,34,174000,527359160
1661,13,5,19,0,0,3,1,5,3,1084,4,1,4,1877,2,4,8,1,5,0,3,2,2,0,96,9,4,36,178900,527377110
1662,10,5,15,1,82,3,1,5,0,372,4,1,4,1109,1,4,5,0,3,2,3,1,2,35,0,9,4,39,139000,527402090
1667,2,5,15,1,0,3,1,5,3,950,4,1,4,950,1,4,5,0,3,4,3,1,2,0,0,9,4,39,119500,527404100
1668,2,5,15,2,0,3,1,5,3,858,4,1,4,872,1,4,5,0,3,4,3,4,2,0,0,9,4,39,123000,527404140
1670,2,5,15,2,0,3,0,5,3,914,0,1,4,914,1,4,4,0,3,1,3,1,2,140,0,9,4,49,128000,527425025
1672,3,4,15,5,182,3,2,2,0,723,0,1,4,864,1,4,4,0,3,0,0,1,2,120,40,9,4,12,133000,527427090
1674,3,4,15,0,0,2,2,2,3,1405,0,1,4,1337,2,2,5,1,5,0,0,2,2,0,68,9,4,13,177000,527427200
1675,14,6,2,0,567,3,1,5,3,525,4,1,4,1092,1,4,6,0,3,4,3,1,2,144,0,9,4,37,113500,527450030
1676,14,6,2,0,285,3,1,5,3,672,4,1,4,1218,1,4,7,0,3,4,3,1,2,144,28,9,4,37,113000,527450150
1677,14,6,2,0,265,3,1,5,3,672,0,1,4,1218,1,0,7,0,3,4,3,1,2,0,28,9,4,37,113700,527450220
1678,14,6,2,1,304,3,1,5,3,630,4,1,4,1302,2,4,6,0,3,4,3,2,2,0,0,9,4,40,106000,527451020
1679,14,6,2,1,376,3,1,5,3,765,0,1,4,1365,1,4,6,0,3,4,3,2,2,240,36,9,4,39,122500,527451170
1680,3,5,16,0,0,3,1,2,3,1078,4,1,4,958,2,4,5,1,5,0,2,2,2,0,205,9,4,34,128000,527452100
1683,2,5,15,1,52,3,1,5,3,988,4,1,4,988,1,4,5,0,3,4,3,1,2,0,0,9,4,44,129250,527455250
1685,2,5,18,3,452,0,2,0,0,1822,0,1,4,1828,2,2,9,1,2,0,3,3,2,0,108,6,5,3,314813,528102090
1686,2,5,18,8,254,0,2,0,3,1694,0,1,4,1694,2,2,7,0,3,0,0,3,2,168,228,6,5,3,318000,528102100
1688,2,5,18,8,328,2,2,0,3,1734,0,1,4,1734,2,0,7,1,2,0,2,3,2,0,0,6,5,3,318000,528102130
1690,2,5,18,3,315,0,2,0,1,2121,0,1,4,2121,2,0,8,1,0,0,0,3,2,124,98,6,5,4,335000,528106040
1691,13,5,18,3,456,0,2,0,1,1934,0,1,4,2468,2,0,8,1,2,0,2,3,2,268,58,6,5,3,335000,528106050
1694,13,5,18,5,350,2,2,0,3,1063,0,1,4,2172,2,2,9,1,2,0,2,3,2,192,62,6,5,4,280000,528108160
1695,2,5,18,3,456,0,2,0,1,2552,0,1,4,2468,2,0,8,2,0,0,0,3,2,130,28,6,5,3,335000,528110040
1696,2,5,18,8,375,2,2,2,0,1935,2,1,4,1973,2,2,9,1,2,0,0,3,2,315,45,6,5,4,335000,528110070
1697,13,5,18,3,772,0,2,2,0,2153,0,1,4,2468,2,0,9,1,2,2,0,3,2,414,84,9,4,4,335000,528110100
1698,2,5,18,8,248,2,2,2,3,1626,0,1,4,1634,2,2,7,1,2,0,2,3,2,0,44,9,4,4,250000,528112150
1699,2,5,18,8,304,2,2,0,1,1976,0,1,4,1976,2,2,7,1,0,0,2,3,2,250,63,6,5,4,335000,528114050
1701,2,5,18,7,970,0,2,0,0,2320,0,1,4,2290,2,0,7,1,2,0,0,3,2,192,30,6,5,3,335000,528118050
1702,13,5,18,8,0,2,2,2,3,1582,0,1,4,2152,2,2,7,1,2,4,3,2,2,0,368,6,5,3,260116,528120010
1705,13,5,18,8,300,2,2,0,3,1582,0,1,4,2161,1,0,8,1,2,0,0,3,2,178,120,6,5,3,325624,528144050
1706,2,5,18,3,510,0,2,0,1,1802,0,1,4,1802,2,0,7,1,2,0,0,3,2,158,105,9,4,4,335000,528150040
1708,13,5,18,8,388,2,2,0,0,1136,0,1,4,2468,2,2,10,1,2,2,0,3,2,184,154,9,4,6,335000,528150120
1711,13,5,18,8,246,2,2,0,0,895,0,1,4,1818,2,0,8,1,2,0,0,3,2,196,104,6,5,3,281500,528172030
1713,2,5,18,8,210,2,2,2,3,1721,0,1,4,1721,2,2,7,0,3,0,2,2,2,168,27,9,4,5,232698,528172070
1714,13,5,18,8,0,2,2,2,3,1298,0,1,4,1828,2,2,7,0,3,2,2,3,2,0,40,6,5,4,250000,528172075
1715,3,5,18,0,256,2,2,2,0,1362,0,1,4,1362,2,2,6,1,2,0,2,2,2,192,28,9,4,5,194700,528174010
1716,3,5,18,0,182,2,2,2,0,1302,0,1,4,1302,1,2,5,1,2,0,2,2,2,110,50,6,5,5,204000,528174020
1719,3,5,18,8,108,2,2,2,2,1554,0,1,4,1554,2,2,6,1,2,0,2,2,2,156,73,9,4,4,209500,528181060
1721,3,5,18,8,178,2,2,2,2,1370,0,1,4,1370,2,2,6,1,2,0,2,2,2,120,49,9,4,4,202500,528181080
1722,3,5,18,3,394,0,2,0,3,1577,0,1,4,1577,2,0,6,1,2,0,2,2,2,203,39,9,4,5,280000,528186050
1723,3,5,18,3,246,0,2,0,3,1561,0,1,4,1561,2,0,6,1,2,0,0,2,2,203,47,9,4,5,277500,528186090
1724,3,5,18,3,362,0,2,0,3,1869,0,1,4,1869,2,0,6,1,2,0,2,2,2,210,54,6,5,3,318061,528186120
1726,3,5,18,5,235,2,2,2,3,1405,0,1,4,1405,2,2,6,1,2,0,2,2,2,136,36,9,4,7,200000,528188160
1727,13,5,8,0,0,2,1,2,3,768,0,1,4,1496,3,2,7,0,3,0,3,2,2,100,0,6,5,3,181755,528218010
1728,13,5,8,0,0,2,2,2,3,768,0,1,4,1536,2,2,6,1,2,0,0,2,2,100,38,9,4,5,176000,528218020
1730,13,5,8,5,44,3,2,2,3,608,0,1,4,1458,2,2,6,0,3,2,0,2,2,100,33,6,5,4,168165,528218100
1731,13,5,8,0,0,2,2,2,3,738,0,1,4,1495,2,2,7,1,2,0,2,2,2,100,30,6,5,4,171925,528221030
1732,13,5,8,0,0,2,2,2,3,698,0,1,4,1746,2,2,6,1,2,2,3,3,2,0,34,6,5,4,198444,528221040
1733,2,5,8,0,0,3,2,2,0,1326,0,1,4,1326,2,2,6,0,3,0,0,2,2,120,23,9,4,5,203000,528221050
1735,2,5,8,5,0,2,2,2,0,1302,0,1,4,1302,2,2,6,0,3,0,0,2,2,0,22,6,5,3,176485,528222030
1736,2,5,8,5,0,2,2,2,0,1340,0,1,4,1340,2,2,6,0,3,0,0,2,2,100,30,6,5,3,181134,528222040
1737,13,5,8,0,0,3,2,2,3,616,0,1,4,1412,2,2,6,1,2,2,0,2,2,0,36,6,5,4,156932,528222050
1739,13,5,8,5,16,2,2,2,3,728,0,1,4,1456,2,2,7,0,3,0,0,2,2,100,24,6,5,3,177594,528222080
1740,2,5,8,5,0,2,2,2,3,1246,0,1,4,1258,2,2,6,0,3,0,2,2,2,0,0,6,5,3,173500,528222090
1742,3,5,0,5,72,2,2,0,0,1258,0,1,4,1402,0,2,7,1,2,0,0,3,2,120,16,6,5,4,194201,528228275
1744,2,5,0,5,16,2,2,2,0,1266,0,1,4,1266,2,2,6,1,2,0,0,2,2,100,16,6,5,3,185485,528228555
1745,2,5,8,5,0,2,2,2,0,1530,0,1,4,1530,2,2,7,1,2,0,0,3,2,144,36,9,3,6,259000,528231010
1746,10,5,8,5,0,2,2,2,1,835,0,1,4,1119,2,2,5,0,3,0,0,2,2,100,24,9,4,6,188500,528231030
1748,13,5,8,5,0,2,2,2,0,847,0,1,4,1959,2,2,8,1,2,2,0,2,2,100,48,9,4,6,215000,528235160
1749,2,5,8,5,0,2,2,2,0,1510,0,1,4,1525,2,2,6,1,2,0,2,2,2,100,18,6,5,4,206580,528235170
1751,10,5,8,5,0,2,2,2,3,384,0,1,4,1394,2,2,7,1,5,2,0,2,2,100,0,9,4,7,165500,528250010
1753,13,5,8,0,0,3,2,2,3,924,0,1,4,1690,2,4,7,1,5,0,2,2,2,100,48,9,0,10,181000,528275035
1754,13,5,8,5,0,2,2,2,3,854,0,1,4,1995,2,2,8,1,2,2,0,2,2,264,48,9,4,8,219500,528275110
1755,13,5,8,0,0,3,2,2,3,953,0,1,4,1647,2,4,7,1,5,0,2,2,2,0,40,9,4,11,175000,528280110
1756,10,5,8,5,0,3,2,2,3,384,0,1,4,1430,2,4,8,1,5,2,2,2,2,100,0,9,4,10,170000,528280150
1757,13,5,8,5,0,2,2,2,3,660,0,1,4,1320,2,2,6,0,3,0,0,2,2,0,48,9,4,7,162000,528290060
1758,13,5,8,0,0,3,2,2,3,915,0,1,4,1690,2,4,7,1,5,0,2,2,2,0,50,9,4,10,187000,528290170
1760,13,5,17,7,0,2,2,0,0,2396,0,1,4,2468,3,0,10,2,5,0,0,3,2,171,78,9,0,14,335000,528320050
1764,13,5,17,3,422,2,2,0,1,1408,0,1,4,2468,2,2,9,1,5,0,0,3,2,108,87,9,4,12,335000,528340030
1765,13,5,17,8,0,2,2,2,3,1389,0,1,4,2468,2,2,9,1,5,0,0,3,2,286,60,9,4,12,322500,528344020
1767,13,5,17,7,1170,0,2,0,1,2444,0,1,4,2468,3,0,10,2,0,0,0,3,2,382,50,9,4,16,335000,528351010
1768,13,5,17,5,0,2,2,2,0,1117,0,1,4,2013,2,4,8,1,5,0,3,2,2,180,130,9,4,14,269790,528354060
